pacid,affiliateid,orgid,ultorg,total,pacs,indivs,releasedate,rank,client,registrant,numlobbyists,loborgid
         ,"",D000044240,Moelis & Co,5800,0,5800,2022-04-18 00:00:00 +0000,42, , ,0,          
         ,"",D000070870,Mount Sinai Health System,5800,0,5800,2022-04-18 00:00:00 +0000,42, , ,0,          
         ,"",D000082080,Pure Storage,5800,0,5800,2022-04-18 00:00:00 +0000,42, , ,0,          
         ,"",          ,Red Light Management,5800,0,5800,2022-04-18 00:00:00 +0000,42, , ,0,          
         ,"",D000066684,Skdknickerbocker,5800,0,5800,2022-04-18 00:00:00 +0000,42, , ,0,          
         ,"",D000063612,SV Angel LLC,5800,0,5800,2022-04-18 00:00:00 +0000,42, , ,0,          
         ,"",D000073990,Wingate Companies,5800,0,5800,2022-04-18 00:00:00 +0000,42, , ,0,          
         ,"",          ,Bela Monde,5500,0,5500,2022-04-18 00:00:00 +0000,66, , ,0,          
         ,"",          ,Hellenic American Leadership Council,5400,0,5400,2022-04-18 00:00:00 +0000,67, , ,0,          
         ,"",D000035965,Monomoy Capital Partners,5400,0,5400,2022-04-18 00:00:00 +0000,67, , ,0,          
         ,"",D000064048,William Vareika Fine Arts,5250,0,5250,2022-04-18 00:00:00 +0000,69, , ,0,          
C00731000,"",D000068058,Airbnb Inc,5000,0,5000,2022-04-18 00:00:00 +0000,70, , ,0,          
C00024521,"",D000000065,American Assn for Justice,5000,5000,0,2022-04-18 00:00:00 +0000,70, , ,0,          
C00078451,"",D000000165,General Dynamics,5000,5000,0,2022-04-18 00:00:00 +0000,70, , ,0,          
         ,"",          ,H Brickle And,5000,0,5000,2022-04-18 00:00:00 +0000,70, , ,0,          
C00284885,"",D000000419,Home Depot,5000,5000,0,2022-04-18 00:00:00 +0000,70, , ,0,          
C00027359,"",D000000140,Ironworkers Union,5000,5000,0,2022-04-18 00:00:00 +0000,70, , ,0,          
C00002469,"",D000000078,Machinists/Aerospace Workers Union,5000,5000,0,2022-04-18 00:00:00 +0000,70, , ,0,          
